"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2025,"Pittsburgh",52.215018908698,107,14.797977455119,33,29.0471785383904,207,34.1977309562399,146
2025,"Portland",50.1457725947522,217,18.011381862681,238,23.9193083573487,334,32.2448979591837,197
2025,"Portland St.",50.5014749262537,196,18.3858524122038,268,33.4307992202729,74,34.2772861356932,142
2025,"Prairie View A&M",48.1573157315732,298,16.6673253798423,151,24.5283018867925,326,33.7733773377338,155
2025,"Presbyterian",51.2091898428053,149,16.2827899233981,123,29.5546558704453,197,31.2575574365175,230
2025,"Princeton",51.4609421586166,139,15.2355934986045,46,26.1261261261261,291,24.6273106738223,352
2025,"Providence",52.1276595744681,110,19.0100304767688,296,33.1805682859762,80,29.569012547736,288
2025,"Purdue",56.333870101986,16,15.5665932715449,68,30.9664694280079,150,34.621578099839,130
2025,"Purdue Fort Wayne",54.7435190292333,42,13.8206478135852,13,22.0255653883972,352,29.0678433535576,296
2025,"Queens",52.3458810692853,103,17.9978535723099,236,31.1151079136691,143,33.7152209492635,159
2025,"Quinnipiac",48.3953132959755,290,17.9222605595801,230,33.4510150044131,73,31.1258278145695,236
2025,"Radford",51.1425135297655,152,17.7347140837791,218,33.8278931750742,64,41.250751653638,21
2025,"Rhode Island",52.8099652375435,84,17.873930755928,227,28.2567049808429,230,41.0776361529548,23
2025,"Rice",48.5764090644974,286,17.8317643486183,224,33.716814159292,68,43.2887855897734,9
2025,"Richmond",48.3752299202943,291,15.4036165563543,54,19.3124368048534,360,29.6750459840589,283
2025,"Rider",47.6768743400211,312,17.13469776297,181,32.2270742358079,109,29.6198521647307,287
2025,"Robert Morris",51.3374485596708,144,18.4596384987461,272,35.2586206896552,33,38.4259259259259,41
2025,"Rutgers",50.5673027333677,193,15.4099193076575,55,30.7824591573517,156,36.2042289840124,85
2025,"SIUE",48.9488636363636,271,17.1337838336841,180,31.7604355716878,124,33.0681818181818,177
2025,"SMU",54.6786632390746,43,17.3598553345389,193,36.7201426024955,11,36.6580976863753,70
2025,"Sacramento St.",48.0191693290735,301,20.3168270051055,338,27.3538156590684,255,31.3099041533546,229
2025,"Sacred Heart",51.0116337885685,164,17.7324614873102,217,31.3758389261745,133,26.3530601922104,340
2025,"Saint Francis",51.5643447461629,133,19.5772972044699,321,25.3507014028056,314,23.8488783943329,357
2025,"Saint Joseph's",52.1021021021021,112,16.5558841302011,137,30.3979678238781,167,32.3323323323323,193
2025,"Saint Louis",56.3268892794376,17,18.6483479612199,283,23.6252545824847,337,29.8183948447569,276
2025,"Saint Mary's",50.8684210526316,171,15.1478133398485,43,40.5211141060198,2,31.4210526315789,225
2025,"Saint Peter's",44.6618037135279,357,20.6141537235027,343,36.9834710743802,10,34.6816976127321,129
2025,"Sam Houston St.",51.0024301336573,166,18.2917687040832,257,30.3,170,36.3304981773998,81
2025,"Samford",54.6394485683987,44,18.3120328784227,259,34.6153846153846,44,29.2682926829268,293
