"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2025,"South Florida",49.7295835586804,120,18.2855571595518,102,33.1858407079646,324,36.6684694429421,277
2025,"Southeast Missouri",47.5728155339806,40,19.0193307303519,73,28.672032193159,120,42.7791262135922,350
2025,"Southeastern Louisiana",51.3521634615385,209,18.7504613794631,85,29.3948126801153,163,36.4783653846154,273
2025,"Southern",49.2063492063492,98,21.0964268232991,21,28.4829721362229,110,42.3492063492063,348
2025,"Southern Illinois",52.5633958103638,267,15.2217191381406,308,27.9739776951673,83,33.6824696802646,201
2025,"Southern Indiana",51.8248175182482,235,16.6548134738475,210,31.2749003984064,256,35.5839416058394,250
2025,"Southern Miss",50.2379693283977,144,16.0976682054144,252,30.2065404475043,209,35.3781068217874,242
2025,"Southern Utah",49.883923389437,128,15.0993445048078,313,32.0274240940255,293,32.9657573998839,176
2025,"St. Bonaventure",49.7470489038786,123,18.7454421557258,86,26.9121813031161,49,24.3957279370433,15
2025,"St. John's",46.5552178318136,19,21.8599481289366,13,28.8659793814433,132,30.3951367781155,113
2025,"St. Thomas",52.5210084033613,261,18.5383657271964,94,31.2440645773979,254,35.8543417366947,257
2025,"Stanford",50.6332599118943,169,17.60061534285,146,28.1835205992509,93,35.9581497797357,260
2025,"Stephen F. Austin",49.2172824045085,100,20.2012272507229,40,33.1306990881459,321,34.0638697557921,211
2025,"Stetson",53.1071983428276,285,13.1020870952841,355,34.2701722574796,345,27.6540652511652,49
2025,"Stonehill",50.8569739952719,179,16.1849857620325,246,29.3942403177756,162,32.74231678487,168
2025,"Stony Brook",56.0374149659864,351,14.938982500406,320,31.2938816449348,258,28.4013605442177,64
2025,"Syracuse",52.9011099899092,275,14.0506642817891,340,26.1168384879725,31,33.0474268415742,180
2025,"TCU",50.8639910813824,180,19.5377761277149,61,29.6332046332046,172,28.2608695652174,60
2025,"Tarleton St.",52.0919067215364,244,23.2998248664045,3,33.8963963963964,339,48.3539094650206,362
2025,"Temple",50.5801687763713,164,15.1054137211299,312,31.2280701754386,253,36.3924050632911,271
2025,"Tennessee",44.4473140495868,2,17.8358829211313,126,30.0653594771242,201,29.4421487603306,88
2025,"Tennessee Martin",52.2514619883041,250,18.8794005303749,78,30.7400379506641,231,33.9181286549708,208
2025,"Tennessee St.",48.8154269972452,87,17.4006371099414,162,30.2792321116928,212,39.2837465564738,320
2025,"Tennessee Tech",49.6352266805628,117,15.1570919140052,309,32.4180690876882,305,22.1990620114643,6
2025,"Texas",48.3805668016194,64,16.5600779297785,220,29.7165991902834,179,39.2712550607287,319
2025,"Texas A&M",48.1544576944918,58,19.7130351870785,54,27.8378378378378,76,35.320840431573,239
2025,"Texas A&M Corpus Chris",49.9395770392749,133,18.3085559188206,101,30.6807286673058,225,40.3625377643505,336
2025,"Texas Southern",47.4373576309795,36,19.6404453915184,57,34.7011596788582,351,36.1617312072893,264
2025,"Texas St.",49.883923389437,128,16.0352873801314,260,31.4711359404097,269,41.5554265815438,345
2025,"Texas Tech",47.9935794542536,53,17.3933561424502,165,28.4974093264249,111,33.5473515248796,197
2025,"The Citadel",54.4666666666667,332,15.2377641622851,306,31.9907940161105,291,32.8,171
2025,"Toledo",56.4606741573034,357,15.4165032771273,298,30.8712121212121,237,26.5066394279877,31
2025,"Towson",50.8252703471827,176,17.3165393450827,172,27.9693486590038,82,30.7342060330108,122
2025,"Troy",47.2316384180791,31,19.7927792562018,53,32.0036264732548,292,29.2655367231638,82
2025,"Tulane",48.3570646221249,63,17.4178200435446,157,32.3658751099384,304,32.8039430449069,172
2025,"Tulsa",49.6525921966863,118,14.3712856999817,335,31.0822510822511,247,33.5649385355425,198
2025,"UAB",51.6478111165765,226,15.4557999837649,295,30.7366638441998,230,29.2179045745204,81
2025,"UC Davis",50,134,21.7784961656721,16,33.5650446871897,330,39.2335766423358,315
2025,"UC Irvine",46.2315270935961,16,17.8635803565183,123,25.9143968871595,27,21.871921182266,4
2025,"UC Riverside",51.4472965592572,216,15.7805617461029,273,28.8621646623497,131,33.4243582741671,195
2025,"UC San Diego",47.6859988283538,43,23.340899674978,2,28.3720930232558,102,29.7598125366139,93
2025,"UC Santa Barbara",48.9232468249586,90,17.1937942616886,175,29.1553133514986,149,32.0265046935395,155
2025,"UCF",51.1820330969267,196,18.1464546159018,111,34.4182262001627,348,30.8747044917258,124
2025,"UCLA",50.5434782608696,163,22.7703539381562,7,29.2089249492901,152,34.6014492753623,220
2025,"UMBC",54.0643753409711,318,17.4044013053301,160,33.6882865440465,334,27.9323513366067,52
2025,"UMass Lowell",51.5582285401859,222,14.7035241584329,326,30.2830188679245,214,25.1503553854565,20
2025,"UNC Asheville",53.3939393939394,299,18.0025017443066,118,34.0512820512821,341,40.0606060606061,334
2025,"UNC Greensboro",47.7524630541872,45,16.38709849607,233,30.1356589147287,206,33.9901477832512,210
2025,"UNC Wilmington",50.9021323127392,182,17.4392511380394,156,28.1028368794326,91,30.289775833789,110
2025,"UNLV",49.3246893571043,104,17.805005363299,129,29.7927461139896,183,32.0367368989735,156
2025,"USC",52.3947368421053,256,17.7623953112501,133,30.8619091751622,236,34.8947368421053,231
2025,"USC Upstate",56.069200226886,352,16.6480060495571,211,32.4378109452736,306,39.5348837209302,324
2025,"UT Arlington",50.4016064257028,153,16.3591047243752,239,32.5312800769971,309,34.2512908777969,215
2025,"UT Rio Grande Valley",51.355421686747,210,17.6413236227531,143,33.8809034907598,337,29.8795180722892,97
2025,"UTEP",52.4059222702036,257,21.9809353948494,11,32.446264073695,307,39.9753238741518,332
2025,"UTSA",53.3312769895126,296,20.6064174271416,27,35.5208333333333,355,43.9235040098704,355
2025,"Utah",48.6924686192469,80,15.7135540659947,278,28.3940397350993,103,33.3682008368201,192
2025,"Utah St.",51.7508610792193,232,20.2418811950138,38,30.2743614001892,211,36.1653272101033,265
2025,"Utah Tech",53.0363223609535,280,17.4394074351882,155,33.4637964774951,328,41.1464245175936,344
2025,"Utah Valley",47.3539140022051,34,16.9257059158597,189,26.6079295154185,43,31.7530319735391,146
2025,"VCU",44.4320712694877,1,20.5594723675233,31,30.0425531914894,199,36.1358574610245,263
2025,"VMI",54.1595925297114,321,17.5627961435027,152,32.0500481231954,294,30.5036785512168,117
2025,"Valparaiso",53.7087912087912,308,17.147134205811,177,28.5167464114833,112,35.4395604395604,246
2025,"Vanderbilt",52.939529675252,276,19.9567603525694,47,29.7067171239357,178,39.0257558790594,310
2025,"Vermont",48.7769365171811,84,15.7420722016196,277,25.7692307692308,23,27.140361094933,42
2025,"Villanova",51.1061946902655,193,15.9838729878511,262,27.3627362736274,62,30.1438053097345,107
2025,"Virginia",50.8371824480369,177,15.6688745919564,282,29.6585365853659,175,28.7528868360277,72
2025,"Virginia Tech",52.2814733369984,252,16.1745542940286,248,29.1586998087954,150,31.8306761957119,148
2025,"Wagner",50.3961965134707,151,18.1972202177392,105,24.9679897567222,13,39.8573692551506,329
2025,"Wake Forest",47.1934604904632,30,19.6572638653915,56,31.5418502202643,271,31.4986376021798,141
2025,"Washington",53.0444964871194,282,16.7419531876655,200,28.4679089026915,109,36.1826697892272,267
2025,"Washington St.",51.2914230019493,204,17.2581121566311,173,33.4168755221387,327,32.5536062378168,166
2025,"Weber St.",53.4051222351572,300,16.4768067073726,226,30.0678952473327,202,37.1944121071013,290
2025,"West Georgia",56.1111111111111,353,16.5853717504699,219,29.1880781089414,151,36.2573099415205,269
2025,"West Virginia",46.3202247191011,18,19.3874783306013,64,30.8377896613191,235,32.247191011236,160
2025,"Western Carolina",51.1130638547159,194,13.5290675617457,349,29.383429672447,160,33.9777387229057,209
2025,"Western Illinois",51.0942249240122,192,14.3506533216462,336,31.7708333333333,279,30.5775075987842,118
2025,"Western Kentucky",47.3596442468038,35,17.0012990268693,185,28.0956447480786,90,40.5780989438577,339
2025,"Western Michigan",54.4875346260388,333,16.6140206977191,213,27.9002876318313,79,33.185595567867,184
2025,"Wichita St.",49.9233520694941,132,15.7095968805229,279,28.4043441938179,104,28.2575370464997,59
2025,"William & Mary",53.4628378378378,302,17.5671391162414,151,30.18147086915,208,35.472972972973,247
2025,"Winthrop",51.442055584688,215,18.700973379186,89,31.4606741573034,266,37.1263765076036,286
2025,"Wisconsin",47.8813559322034,51,14.5192821252081,331,26.5842349304482,42,28.060263653484,55
2025,"Wofford",51.7633674630262,233,14.881398851492,322,26.1353104726599,32,36.1774744027304,266
2025,"Wright St.",53.2082653616096,288,14.1722891988915,338,27.9112754158965,80,34.5296356715606,219
2025,"Wyoming",51.0197960407918,185,15.7635467980296,275,27.24609375,59,41.0917816436713,343
2025,"Xavier",50.6156316916488,166,17.5992049090168,148,25.1818181818182,14,28.1049250535332,56
2025,"Yale",48.819612590799,88,16.0976243022199,253,25.7502420135528,22,28.6924939467312,71
2025,"Youngstown St.",48.8101533580116,85,18.0264971792075,116,31.1733800350263,251,35.8011634056055,255
