"Season","TeamName","Off_1","RankOff_1","Off_2","RankOff_2","Off_3","RankOff_3","Def_1","RankDef_1","Def_2","RankDef_2","Def_3","RankDef_3"
2025,"Jacksonville",16.1064425770308,320,52.3809523809524,88,31.5126050420168,181,19.2433442316674,159,49.2293320878094,205,31.5273236805231,164
2025,"Jacksonville St.",19.599818099136,141,50.6593906321055,148,29.7407912687585,227,16.5044042651831,313,46.3606861381548,296,37.134909596662,22
2025,"James Madison",18.6721991701245,199,43.9834024896266,337,37.344398340249,47,19.0654205607477,173,51.214953271028,110,29.7196261682243,257
2025,"Kansas",13.9960238568588,355,56.779324055666,13,29.2246520874751,238,18.0664916885389,247,48.4689413823272,235,33.4645669291339,103
2025,"Kansas City",19.7046843177189,136,44.0936863543788,333,36.2016293279022,67,20.0490196078431,118,49.5098039215686,189,30.4411764705882,225
2025,"Kansas St.",15.875053487377,324,51.5190415062045,117,32.6059050064185,145,17.67522855899,265,53.9834566826295,33,28.3413147583805,301
2025,"Kennesaw St.",22.3529411764706,29,44.7963800904977,320,32.8506787330317,139,23.4684684684685,16,46.9369369369369,280,29.5945945945946,261
2025,"Kent St.",18.8804975566415,186,52.3322967569969,92,28.7872056863616,254,23.3160621761658,17,45.5958549222798,316,31.0880829015544,190
2025,"Kentucky",19.1119005328597,168,47.1047957371226,259,33.7833037300178,111,18.1322957198444,240,49.1828793774319,209,32.6848249027237,128
2025,"LIU",17.4384236453202,276,56.256157635468,19,26.3054187192118,316,25.4245511887433,4,45.6089277049976,314,28.9665211062591,285
2025,"LSU",18.4934405416843,211,49.7672450275074,178,31.7393144308083,171,17.7070063694268,262,52.7388535031847,61,29.5541401273885,262
2025,"La Salle",19.7971781305115,132,51.7636684303351,109,28.4391534391534,265,16.5494414563508,312,50.5585436491518,135,32.8920148944973,121
2025,"Lafayette",17.3732718894009,281,48.7557603686636,203,33.8709677419355,108,16.4199192462988,317,49.7981157469717,176,33.7819650067295,93
2025,"Lamar",17.6470588235294,265,51.8042511122096,105,30.548690064261,202,19.761075161772,136,49.1786958685913,210,31.0602289696366,195
